competitor,chroma_subsampling,quality,metric,images,jpegli_mean_distortion,competitor_mean_distortion,distortion_ratio
apple_imageio,444,50,cvvdp_jod,30,0.235034815367,0.214047940600,0.910707379
apple_imageio,444,50,dists,30,0.093265173800,0.087223907300,0.935224841
apple_imageio,444,55,ssimulacra2,30,34.279446821633,33.809285249167,0.986284447
apple_imageio,444,55,butteraugli,30,3.876245816533,3.770592411367,0.972743368
apple_imageio,444,55,cvvdp_jod,30,0.209424018833,0.191352335500,0.913707685
apple_imageio,444,55,dists,30,0.087708431500,0.081920689333,0.934011565
apple_imageio,444,60,ssimulacra2,30,31.864698536367,31.186310312033,0.978710352
apple_imageio,444,60,butteraugli,30,3.644911297167,3.524601109900,0.966992287
apple_imageio,444,60,cvvdp_jod,30,0.180439821900,0.163435268333,0.905760528
apple_imageio,444,60,dists,30,0.081107693900,0.075221166867,0.927423321
apple_imageio,444,65,ssimulacra2,30,29.970508748900,29.561575885600,0.986355491
apple_imageio,444,65,butteraugli,30,3.403737759600,3.303917058367,0.970673210
apple_imageio,444,65,cvvdp_jod,30,0.158160463967,0.144170697567,0.911547007
apple_imageio,444,65,dists,30,0.075507599100,0.069708367200,0.923196712
apple_imageio,444,70,ssimulacra2,30,27.409871213667,27.518827026967,1.003975057
apple_imageio,444,70,butteraugli,30,3.131242887200,3.008233245233,0.960715394
apple_imageio,444,70,cvvdp_jod,30,0.131839656833,0.121852652267,0.924248858
apple_imageio,444,70,dists,30,0.068280992933,0.062896730567,0.921145517
apple_imageio,444,75,ssimulacra2,30,25.151104535333,25.340869764933,1.007545006
apple_imageio,444,75,butteraugli,30,2.842511026033,2.732924302433,0.961447212
apple_imageio,444,75,cvvdp_jod,30,0.108797677400,0.101076126100,0.929028344
apple_imageio,444,75,dists,30,0.061106350067,0.055843744633,0.913877929
apple_imageio,444,80,ssimulacra2,30,22.364216927167,22.713451493833,1.015615774
apple_imageio,444,80,butteraugli,30,2.490683523833,2.412591381867,0.968646301
apple_imageio,444,80,cvvdp_jod,30,0.087608337467,0.083088239000,0.948405613
apple_imageio,444,80,dists,30,0.053068200667,0.047453731367,0.894202757
apple_imageio,444,85,ssimulacra2,30,19.211842626933,19.668287230733,1.023758502
apple_imageio,444,85,butteraugli,30,2.123534595967,2.097263332167,0.987628521
apple_imageio,444,85,cvvdp_jod,30,0.064561494200,0.062285963633,0.964754060
apple_imageio,444,85,dists,30,0.042926164467,0.037254542067,0.867874932
apple_imageio,444,90,ssimulacra2,30,15.312809775267,16.042583185500,1.047657708
apple_imageio,444,90,butteraugli,30,1.643033882000,1.645070111833,1.001239311
apple_imageio,444,90,cvvdp_jod,30,0.039017200467,0.039746443400,1.018690294
apple_imageio,444,90,dists,30,0.028971129633,0.023746530133,0.819661865
apple_imageio,444,95,ssimulacra2,30,10.611288579633,11.553332030267,1.088777479
apple_imageio,444,95,butteraugli,30,1.054366501200,1.152005247367,1.092604181
apple_imageio,444,95,cvvdp_jod,30,0.015626875533,0.018160629267,1.162140777
apple_imageio,444,95,dists,30,0.012926147333,0.009455674933,0.731515330
apple_imageio,444,100,ssimulacra2,30,5.894408819800,7.115612331367,1.207179982
apple_imageio,444,100,butteraugli,30,0.379805159067,0.710486278467,1.870659894
apple_imageio,444,100,cvvdp_jod,30,0.000011825567,0.003984991667,336.981032620
apple_imageio,444,100,dists,30,0.000403410200,0.001082936867,2.684455838
apple_imageio,422,25,ssimulacra2,30,51.195560263100,50.408543093333,0.984627238
apple_imageio,422,25,butteraugli,30,5.885617240267,5.825683442900,0.989816905
apple_imageio,422,25,cvvdp_jod,30,0.421683438700,0.396629333533,0.940585513
apple_imageio,422,25,dists,30,0.128510477133,0.122212044367,0.950988955
apple_imageio,422,30,ssimulacra2,30,46.887595334100,46.118012631233,0.983586646
apple_imageio,422,30,butteraugli,30,5.454217282833,5.462608210133,1.001538429
apple_imageio,422,30,cvvdp_jod,30,0.363787206000,0.341926797167,0.939908803
apple_imageio,422,30,dists,30,0.118716385100,0.112904564567,0.951044495
apple_imageio,422,35,ssimulacra2,30,44.858878775967,44.249398612267,0.986413388
apple_imageio,422,35,butteraugli,30,5.321993041067,5.315729324033,0.998823051
apple_imageio,422,35,cvvdp_jod,30,0.339073276533,0.318481222800,0.939269606
apple_imageio,422,35,dists,30,0.113884856333,0.108278215067,0.950769212
apple_imageio,422,40,ssimulacra2,30,43.142001890967,42.577581329967,0.986917145
apple_imageio,422,40,butteraugli,30,5.058920494667,5.061602155333,1.000530086
apple_imageio,422,40,cvvdp_jod,30,0.314798482233,0.298273404267,0.947505852
apple_imageio,422,40,dists,30,0.109142919367,0.104252197300,0.955189745
apple_imageio,422,45,ssimulacra2,30,41.015142284533,40.340043109433,0.983540245
apple_imageio,422,45,butteraugli,30,4.895557777000,4.841251277933,0.988906984
apple_imageio,422,45,cvvdp_jod,30,0.287912591267,0.271121120467,0.941678581
apple_imageio,422,45,dists,30,0.103867252667,0.099092519233,0.954030425
apple_imageio,422,50,ssimulacra2,30,39.190741384400,38.557007806000,0.983829508
